Timestamp,FRUITS_VEGGIES,DAILY_STRESS,PLACES_VISITED,CORE_CIRCLE,SUPPORTING_OTHERS,SOCIAL_NETWORK,ACHIEVEMENT,DONATION,BMI_RANGE,TODO_COMPLETED,FLOW,DAILY_STEPS,LIVE_VISION,SLEEP_HOURS,LOST_VACATION,DAILY_SHOUTING,SUFFICIENT_INCOME,PERSONAL_AWARDS,TIME_FOR_PASSION,WEEKLY_MEDITATION,AGE,GENDER,WORK_LIFE_BALANCE_SCORE
8/26/16,1,3,10,5,4,5,4,0,1,3,0,7,1,7,7,1,1,3,2,2,21 to 35,Female,631.4029833827872
8/26/16,2,4,7,4,10,8,8,5,1,9,7,10,10,8,0,0,2,8,9,3,51 or more,Male,745.9716218529953
8/26/16,5,0,5,8,5,8,7,1,1,9,2,9,3,7,0,3,2,9,2,10,36 to 50,Male,718.0609367976125
8/26/16,3,1,7,10,2,10,2,3,2,10,3,5,1,8,0,1,2,8,2,7,51 or more,Female,689.525202299769
8/26/16,1,3,8,3,3,6,1,2,1,10,1,1,10,8,0,1,1,5,1,5,51 or more,Male,646.5256072687298
8/26/16,1,3,8,3,3,6,1,2,1,10,1,1,10,8,0,1,1,5,1,5,51 or more,Male,675.8870315059314
8/26/16,3,3,3,4,3,6,1,1,2,4,1,5,0,7,0,7,2,1,1,8,36 to 50,Female,612.6359484190685
8/26/16,2,4,6,10,9,4,1,5,2,4,3,8,0,7,0,2,1,5,2,10,36 to 50,Male,650.6146429507927
8/26/16,3,3,4,2,10,6,4,4,1,3,3,4,5,9,7,1,1,5,2,5,36 to 50,Male,654.7885327953113
8/26/16,5,0,10,5,4,4,7,5,2,4,3,3,5,7,0,1,2,7,7,5,36 to 50,Female,690.7359040826491
8/26/16,3,2,4,3,5,5,3,0,2,5,4,5,5,7,0,2,2,8,3,4,51 or more,Male,648.609685656937
8/27/16,1,3,0,2,4,7,2,4,2,6,3,1,1,6,6,1,1,3,5,2,36 to 50,Female,594.8189870725912
8/27/16,1,5,4,4,10,10,3,5,2,3,4,5,1,6,10,1,2,4,2,10,36 to 50,Male,620.6650577154701
8/27/16,3,3,5,10,6,8,3,3,2,7,1,3,2,8,6,1,2,9,2,2,36 to 50,Female,656.7193244581509
8/28/16,4,1,5,2,10,2,10,5,1,10,6,10,2,8,0,0,2,0,8,10,51 or more,Male,734.4942238750685
8/28/16,1,5,0,3,2,2,1,2,2,1,3,7,1,6,5,10,1,2,1,2,21 to 35,Female,562.6670800193046
8/28/16,1,5,0,3,2,2,1,2,2,1,3,7,1,6,5,10,1,2,1,2,21 to 35,Female,541.3865651118663
8/28/16,0,0,10,5,10,5,5,5,1,10,3,8,10,9,0,1,2,10,5,10,51 or more,Female,747.7576941271133
8/28/16,2,5,4,3,10,10,6,1,1,10,3,6,3,8,0,1,2,6,7,10,51 or more,Male,696.6992019231329
8/28/16,2,2,4,5,10,7,9,4,1,2,2,7,10,7,0,0,1,4,3,7,Less than 20,Male,732.185505357865
8/28/16,2,2,4,5,10,8,7,1,1,2,2,7,10,6,0,0,1,4,3,4,Less than 20,Male,685.8126678992913
8/28/16,4,2,3,5,4,10,2,4,2,6,8,5,9,8,0,2,2,5,3,10,21 to 35,Female,696.0663454566196
8/28/16,3,2,2,2,3,3,0,0,1,4,0,2,0,7,0,7,2,8,1,9,21 to 35,Female,624.1637790583505
8/28/16,5,0,1,3,0,1,0,0,1,7,0,2,4,8,0,0,2,2,1,7,21 to 35,Male,645.8218613454052
8/29/16,4,0,8,8,8,3,9,2,1,5,7,7,1,7,0,3,2,3,7,5,21 to 35,Female,712.4552780840748
8/29/16,3,2,9,10,6,6,5,0,2,8,3,5,1,8,0,2,2,6,4,6,36 to 50,Female,677.7837660962999
8/29/16,1,4,5,2,0,9,2,1,1,5,1,1,0,8,0,7,1,2,1,1,Less than 20,Male,594.7844953689373
8/29/16,3,2,7,5,7,8,2,4,2,8,2,2,10,7,3,4,2,10,5,8,Less than 20,Female,695.6234567491282
8/29/16,0,3,5,7,10,10,7,5,1,7,4,10,5,7,10,2,2,8,3,10,Less than 20,Female,704.4144116362148
8/29/16,3,3,3,4,10,6,4,3,1,5,1,5,2,7,4,5,2,10,8,5,51 or more,Male,671.6353162352121
8/29/16,1,4,5,2,0,9,2,1,1,5,1,1,0,8,0,7,1,2,1,1,Less than 20,Male,576.1852778006959
8/29/16,0,5,0,6,5,4,3,5,1,3,1,1,10,7,10,10,1,2,0,2,21 to 35,Female,575.5555503020153
8/29/16,4,3,10,5,4,10,6,0,1,7,2,8,2,7,0,2,2,10,5,4,Less than 20,Female,695.66801484524
8/29/16,4,2,8,10,5,8,4,5,1,6,1,8,5,8,0,7,2,9,5,7,36 to 50,Female,709.4463345329079
8/29/16,3,3,5,3,10,10,5,1,1,7,2,3,2,7,10,4,1,3,1,10,36 to 50,Female,655.5388810565962
8/29/16,1,3,5,5,4,2,2,5,1,9,0,6,0,8,0,0,2,2,1,10,21 to 35,Male,670.9027394652612
8/30/16,3,4,4,3,4,3,2,1,1,7,3,3,1,4,8,1,1,1,5,4,21 to 35,Female,587.310135996642
8/30/16,0,5,10,2,10,10,2,0,2,2,1,4,0,6,10,7,2,10,1,7,36 to 50,Female,630.746951330926
8/30/16,4,3,10,10,10,5,3,5,1,7,2,8,0,7,0,0,2,10,4,10,36 to 50,Female,741.8359151720267
8/30/16,3,2,3,3,4,6,2,0,1,5,1,8,1,7,0,3,2,4,1,2,36 to 50,Female,640.1494027854721
8/30/16,4,3,10,10,6,5,8,5,1,10,6,10,7,7,0,8,2,10,5,10,21 to 35,Female,747.8784323420406
8/30/16,4,1,7,10,4,10,3,5,1,3,4,6,3,8,3,0,2,5,3,10,Less than 20,Male,719.7283110502777
8/30/16,2,3,2,7,10,10,5,0,2,3,4,4,5,7,10,1,1,3,5,3,51 or more,Male,577.4724462665013
8/31/16,2,4,6,10,9,4,1,5,2,4,3,8,0,7,0,2,1,5,2,10,36 to 50,Male,626.4316246118118
8/31/16,2,3,3,3,7,5,2,3,1,8,4,6,5,7,3,1,2,3,5,5,21 to 35,Male,637.0297028503835
8/31/16,3,4,9,10,10,10,3,3,2,3,1,1,0,5,10,4,1,10,2,10,21 to 35,Female,649.1291716887673
8/31/16,2,2,10,6,3,6,4,3,1,7,3,8,4,7,0,1,2,10,5,5,Less than 20,Female,694.5570053655744
8/31/16,2,2,10,10,8,10,4,5,2,6,2,7,4,8,2,1,2,8,6,3,21 to 35,Male,726.3019415115223
8/31/16,0,2,0,0,0,2,0,0,1,0,3,5,0,5,0,5,1,5,4,0,Less than 20,Female,557.6657964167284
8/31/16,1,1,5,1,0,2,0,0,1,2,3,4,5,5,0,1,1,2,1,0,21 to 35,Female,593.5801074150759
8/31/16,0,5,1,3,3,6,3,0,2,7,1,2,1,9,0,10,2,3,5,1,21 to 35,Female,548.6805953954757
9/1/16,3,5,7,10,3,10,0,0,2,5,4,6,1,6,3,5,1,5,0,10,21 to 35,Female,619.4442150015955
9/1/16,3,2,7,8,10,6,4,4,1,6,4,4,5,8,0,1,2,5,5,5,36 to 50,Female,715.2806194198672
9/1/16,3,2,7,8,10,6,4,4,1,6,4,4,5,8,0,1,2,5,5,5,36 to 50,Female,691.240995914176
9/1/16,5,0,5,7,7,4,1,2,1,8,3,5,10,6,0,3,2,5,6,10,51 or more,Female,712.9678027230918
9/1/16,1,5,1,3,7,7,10,3,2,8,2,3,1,7,5,5,2,3,2,7,36 to 50,Female,630.5386179817536
9/1/16,3,3,10,8,6,10,3,2,2,4,1,3,0,8,0,3,2,10,8,2,21 to 35,Female,671.8000112589696
9/1/16,4,1,1,7,3,7,1,4,1,7,1,8,10,9,9,2,2,1,4,10,21 to 35,Female,688.0520620731564
9/2/16,5,2,5,10,10,10,5,5,2,7,2,10,4,8,0,1,2,10,1,3,36 to 50,Female,717.6781420903052
9/2/16,5,2,5,10,10,10,5,5,2,7,2,10,4,8,0,1,2,10,1,3,36 to 50,Female,718.2874389616026
9/2/16,4,1,10,6,10,4,10,5,1,2,2,5,1,9,0,3,1,4,2,10,21 to 35,Female,696.5943027741007
9/2/16,1,5,2,10,10,10,1,5,1,5,1,9,2,7,0,3,1,10,0,2,Less than 20,Female,676.6355257566511
9/2/16,5,4,5,3,1,10,3,0,2,5,2,9,0,7,0,10,2,3,4,4,36 to 50,Male,613.5715122791329
9/2/16,3,3,4,5,10,10,5,5,1,4,6,7,3,7,5,3,2,7,5,7,21 to 35,Female,696.8852256554792
9/2/16,1,2,4,4,1,3,2,0,2,6,0,8,6,6,0,5,1,4,4,5,21 to 35,Male,618.6947686419924
9/2/16,2,5,10,7,8,10,5,1,1,7,5,6,2,7,7,4,2,10,4,3,36 to 50,Female,703.7274119495647
9/2/16,5,2,10,6,10,10,4,5,1,7,7,10,4,8,0,8,2,6,6,6,36 to 50,Female,723.0174672715435
9/2/16,2,4,3,3,3,5,1,3,2,3,0,1,0,7,10,6,1,5,1,0,21 to 35,Female,555.0841928799393
9/3/16,3,2,5,6,7,6,5,1,2,10,3,6,10,8,1,7,1,2,3,6,21 to 35,Female,659.7893399947395
9/3/16,3,2,4,3,7,7,6,1,2,10,4,3,10,8,1,7,1,2,4,4,21 to 35,Female,640.3889121325684
9/3/16,4,2,7,3,7,4,6,3,2,3,6,4,9,8,2,1,2,5,6,6,21 to 35,Female,686.6023341111129
9/3/16,3,4,10,10,4,10,2,1,1,6,2,5,3,7,5,2,2,4,1,2,21 to 35,Female,663.7182794659186
9/3/16,3,2,6,1,0,5,4,5,2,8,4,6,3,6,7,0,2,8,0,3,21 to 35,Male,651.8162129756439
9/4/16,3,4,3,6,4,10,2,1,1,6,2,10,5,7,0,4,2,3,2,2,Less than 20,Female,665.8848682757325
9/4/16,3,4,3,6,4,10,2,1,1,6,2,10,5,7,0,4,2,3,2,2,Less than 20,Female,641.0057534642
9/4/16,5,4,7,6,9,9,7,1,1,8,4,9,5,8,0,4,2,7,9,7,51 or more,Female,720.0162690707947
9/4/16,5,3,10,10,10,8,10,5,1,7,7,6,4,7,0,5,2,9,8,10,36 to 50,Female,757.5382153527454
9/4/16,2,5,5,5,3,3,0,1,2,3,0,6,1,7,10,9,2,3,0,6,36 to 50,Female,620.0280255857805
9/4/16,2,5,5,5,3,3,0,1,2,3,0,6,1,7,10,9,2,3,0,6,36 to 50,Female,573.1749137733088
9/4/16,1,4,5,7,10,10,4,5,2,4,0,4,3,8,0,0,2,8,1,7,Less than 20,Female,647.0716635397923
9/4/16,2,2,10,6,2,5,2,3,1,7,0,10,1,7,0,5,1,1,1,9,21 to 35,Male,664.4610920781756
9/4/16,4,2,10,3,6,10,2,5,2,6,4,4,3,7,0,2,1,4,2,5,36 to 50,Female,662.2647927481073
9/5/16,5,3,5,3,4,10,2,1,2,3,1,8,1,9,10,6,2,10,0,2,36 to 50,Female,642.3714202576793
9/5/16,1,5,4,10,5,10,7,2,1,3,8,2,10,6,0,5,2,10,3,10,36 to 50,Female,699.2359035677971
9/5/16,3,5,10,2,4,10,4,3,1,0,1,10,1,5,5,0,2,1,3,10,36 to 50,Female,662.4888193173575
9/5/16,3,2,10,7,5,5,5,5,2,7,4,7,10,9,0,2,2,8,3,10,51 or more,Male,707.4977243701888
9/5/16,3,3,6,3,2,4,2,1,2,4,1,10,1,6,0,1,1,10,1,10,21 to 35,Female,670.036887559625
9/5/16,4,3,0,10,8,10,2,5,1,6,3,2,3,6,0,2,1,2,5,5,21 to 35,Female,671.0631115171147
9/5/16,1,5,4,8,10,6,2,0,1,5,1,3,2,8,10,1,2,2,0,2,21 to 35,Female,625.9589600971813
9/5/16,3,4,10,5,3,3,2,0,1,6,0,4,4,2,0,1,2,4,0,5,36 to 50,Male,660.7352780943471
9/5/16,2,4,4,3,10,9,2,5,1,5,1,6,0,7,0,3,1,8,2,4,36 to 50,Female,643.8437210854916
9/5/16,5,0,2,10,10,8,10,3,2,9,10,7,5,7,0,0,2,10,5,10,51 or more,Male,773.5992729826602
9/5/16,3,3,6,3,2,4,2,1,2,4,1,10,1,6,0,1,1,10,1,10,21 to 35,Female,633.7973266704527
9/6/16,2,2,3,5,10,10,1,2,2,7,1,5,2,5,10,1,2,6,7,2,21 to 35,Female,640.0378863949703
9/6/16,5,2,4,6,7,3,5,5,1,7,2,2,2,8,0,3,2,6,2,10,36 to 50,Male,688.1253038954505
9/6/16,4,3,10,9,10,6,5,2,1,9,3,10,5,8,2,1,2,10,9,8,21 to 35,Male,749.1525556343215
9/6/16,1,2,4,4,3,4,4,5,1,8,3,1,1,8,0,2,2,6,10,4,36 to 50,Male,675.1670973195739
9/6/16,3,4,10,8,3,3,2,1,2,8,1,5,5,7,0,1,2,4,0,10,51 or more,Female,664.3252731144644
9/6/16,3,4,10,4,5,4,6,3,1,9,3,10,2,7,0,2,2,10,3,8,21 to 35,Female,705.6890356196927
9/7/16,4,4,7,4,7,10,3,2,2,8,8,8,2,7,10,3,2,5,3,8,36 to 50,Male,667.5875913025994
9/7/16,0,5,5,5,4,5,2,0,1,7,2,7,0,6,0,2,2,10,1,10,21 to 35,Male,650.4662433307477
9/7/16,5,3,1,6,2,2,1,1,2,10,1,1,1,6,0,1,2,4,5,7,51 or more,Female,660.7857145510965
9/8/16,5,2,10,5,10,1,10,5,1,7,1,10,10,10,10,1,1,10,3,10,51 or more,Male,721.9591670501412
9/8/16,3,3,10,8,2,4,0,1,1,6,1,7,0,7,0,2,1,8,1,2,21 to 35,Female,625.665926213204
9/8/16,4,3,3,6,3,10,3,3,2,7,6,8,3,8,4,2,2,0,4,7,Less than 20,Female,623.6377965037138
9/8/16,4,3,3,6,3,10,3,3,2,7,6,8,3,8,4,2,2,0,4,7,Less than 20,Female,669.9366126690702
9/8/16,2,2,3,10,9,9,9,2,1,10,5,10,10,8,5,1,2,7,2,3,36 to 50,Female,719.8838268937645
9/9/16,5,3,1,6,1,5,1,0,1,10,2,7,0,7,0,6,1,4,1,8,21 to 35,Female,634.9740438245843
9/9/16,3,3,5,5,1,5,1,1,1,8,6,7,0,8,0,4,2,4,1,6,21 to 35,Female,670.8375958215422
9/9/16,2,2,6,10,2,10,2,1,1,7,3,3,1,7,0,2,2,6,2,5,21 to 35,Male,695.1819214490768
9/9/16,2,4,1,1,10,10,1,4,2,1,0,2,1,8,4,1,2,5,1,3,51 or more,Female,620.5033441724237
9/9/16,4,1,4,3,5,6,3,3,2,8,4,10,2,7,0,0,1,5,3,6,36 to 50,Female,678.3561477976763
9/9/16,2,4,0,5,3,10,3,3,1,7,3,1,1,7,7,2,1,2,1,3,21 to 35,Female,613.5191101926198
9/9/16,3,1,3,5,3,7,3,1,2,7,3,1,10,7,0,2,2,10,10,10,51 or more,Male,664.8882282830722
9/9/16,1,2,6,4,10,10,2,5,2,6,4,4,1,4,4,2,2,4,6,4,36 to 50,Female,659.7234123821778
9/9/16,3,1,4,6,6,10,4,5,2,3,1,5,2,8,0,1,2,2,0,3,36 to 50,Female,660.9609612069645
9/9/16,5,4,1,3,4,4,0,2,1,0,4,2,0,7,0,6,1,0,5,4,51 or more,Female,617.6438499623972
9/9/16,3,2,10,8,10,8,5,1,1,6,1,8,0,7,0,2,2,8,7,10,21 to 35,Male,716.7155421674431
9/9/16,2,2,5,10,5,4,7,4,1,4,2,5,8,6,10,4,1,7,3,5,21 to 35,Female,662.062901405895
9/9/16,5,2,2,5,9,4,3,5,1,8,1,4,1,8,0,3,1,3,3,10,21 to 35,Female,668.4308366844889
9/10/16,3,2,2,0,1,4,2,0,1,4,1,4,0,9,0,2,2,3,1,10,21 to 35,Female,628.7629860803021
9/10/16,4,4,3,1,5,7,0,0,1,5,4,10,3,7,7,1,1,3,5,10,21 to 35,Male,637.2556611031646
9/10/16,1,5,0,3,0,4,3,4,1,6,6,8,2,7,2,4,1,2,7,10,36 to 50,Male,637.4757036814132
9/10/16,3,2,10,8,10,5,7,5,1,9,2,5,8,7,0,1,2,10,1,7,36 to 50,Female,728.2320407874698
9/10/16,2,3,10,10,10,10,10,5,1,10,1,10,3,7,0,1,2,10,3,7,36 to 50,Male,748.4880995826463
9/10/16,2,1,10,10,10,6,6,5,1,7,4,10,3,8,0,1,1,10,3,3,21 to 35,Female,703.147314761931
9/10/16,1,4,2,5,10,10,3,5,2,7,4,2,4,8,2,0,1,4,1,10,51 or more,Female,636.2951244586545
9/11/16,5,3,10,5,10,10,8,5,1,7,8,10,8,7,0,3,2,10,10,6,21 to 35,Male,748.6316129618187
9/11/16,3,2,10,8,5,9,5,3,1,8,2,6,2,7,0,4,2,10,1,10,36 to 50,Female,684.746697271469
9/11/16,5,3,6,10,10,5,2,5,1,8,4,6,1,7,0,2,2,6,6,8,36 to 50,Female,701.4978611426152
9/11/16,3,4,8,5,3,3,3,3,1,5,1,5,1,6,2,1,2,4,1,5,21 to 35,Female,656.1386557380272
9/12/16,0,4,3,4,4,4,0,2,1,2,1,2,1,8,0,0,2,6,1,10,51 or more,Male,590.6240050717781
9/12/16,2,4,10,2,8,1,5,1,1,5,10,10,1,9,0,0,2,7,10,10,21 to 35,Female,731.7421283102353
9/12/16,2,5,10,3,10,6,8,5,2,8,3,10,2,6,5,0,2,10,4,3,36 to 50,Female,721.7877541684716
9/12/16,1,4,0,1,1,3,1,0,2,1,1,4,1,3,0,5,1,4,1,7,36 to 50,Female,542.2210249013117
9/13/16,3,3,10,10,10,10,7,5,1,6,4,4,3,8,0,4,1,8,9,7,21 to 35,Female,726.1472475521532
9/13/16,1,2,5,8,8,10,10,3,1,4,1,10,8,8,5,4,1,10,4,8,21 to 35,Male,700.5193735519754
9/13/16,0,1,4,8,7,8,2,5,1,4,3,4,3,7,5,3,2,5,1,10,21 to 35,Male,736.2064980369953
9/13/16,3,2,10,5,10,5,2,1,2,5,2,5,2,5,10,1,2,5,6,5,36 to 50,Female,636.9831132527471
9/13/16,4,2,10,2,1,1,4,2,1,6,3,2,0,8,0,5,1,1,0,5,21 to 35,Female,623.8404002887562
9/13/16,2,4,8,2,6,1,4,5,1,2,2,8,2,9,0,6,1,2,2,3,21 to 35,Male,617.9610603410017
9/13/16,4,3,6,9,9,5,6,1,1,9,5,4,5,8,0,4,2,8,8,4,36 to 50,Female,711.3434898356771
9/13/16,1,2,10,7,8,5,3,4,1,7,2,6,3,7,1,1,1,3,4,4,21 to 35,Male,677.3917032855929
9/13/16,5,1,5,9,2,10,7,0,2,8,3,3,5,6,1,3,2,1,2,1,21 to 35,Male,657.3130663880129
9/13/16,3,4,1,2,7,8,3,3,2,5,5,3,1,6,4,7,1,5,3,7,21 to 35,Male,613.0198129063192
9/13/16,2,4,3,3,10,5,3,0,1,8,0,8,0,6,5,1,2,5,2,10,36 to 50,Male,675.023045050675
9/14/16,1,2,5,8,8,10,10,3,1,4,1,10,8,8,5,4,1,10,4,8,21 to 35,Male,703.3789497407375
9/14/16,3,5,5,5,5,5,5,5,2,5,5,5,0,7,5,2,2,10,0,10,21 to 35,Female,657.5009930320621
9/14/16,3,5,5,5,5,5,5,5,2,5,5,5,0,7,5,2,2,10,0,10,21 to 35,Female,656.1756685338985
9/14/16,4,4,10,2,2,3,6,1,1,8,1,4,10,8,0,3,1,5,0,10,21 to 35,Female,662.7103921157332
9/14/16,1,4,4,7,10,10,2,3,2,1,2,6,2,7,0,3,1,10,1,5,21 to 35,Female,644.4043401758614
9/14/16,3,3,10,3,10,1,8,5,1,10,1,6,10,8,0,1,1,10,10,2,51 or more,Male,713.8872228019009
9/14/16,1,1,10,4,6,3,4,0,2,8,2,8,4,7,0,1,1,3,2,5,36 to 50,Female,640.9716325894176
9/14/16,5,2,6,3,5,6,10,2,1,9,5,8,4,7,3,3,1,10,5,7,Less than 20,Female,703.3257118534052
9/14/16,0,5,0,0,6,0,3,0,1,0,1,1,10,6,0,1,1,3,3,3,36 to 50,Male,578.6310055293311
9/14/16,5,3,5,4,2,4,3,3,1,9,5,3,3,8,0,0,2,3,3,10,36 to 50,Female,660.1393588406987
9/14/16,3,0,3,3,1,3,3,2,1,9,3,6,10,8,0,1,1,4,9,10,21 to 35,Male,697.9817708630296
9/15/16,1,4,0,2,5,3,1,0,1,7,3,8,2,5,0,8,1,7,3,4,21 to 35,Female,600.3730298349992
9/15/16,4,3,5,4,10,10,7,5,1,8,2,5,10,5,5,4,2,7,1,4,36 to 50,Male,700.8087105855609
9/15/16,4,3,5,4,10,10,7,5,1,8,2,5,10,5,5,4,2,7,1,4,36 to 50,Male,721.8570905416445
9/15/16,2,5,5,5,8,10,4,3,1,4,4,3,5,6,10,6,2,8,7,3,36 to 50,Female,665.426341205866
9/15/16,3,2,10,10,2,10,4,2,1,4,1,10,4,7,0,0,2,10,2,10,Less than 20,Female,732.1105098581968
9/15/16,3,3,1,5,2,6,3,3,1,4,5,3,1,7,8,4,1,10,10,5,21 to 35,Male,594.6592341693621
9/15/16,2,1,5,4,1,4,1,0,1,4,2,2,1,8,0,1,2,2,0,9,21 to 35,Female,637.5781649979064
9/16/16,4,3,10,6,3,2,1,5,2,6,3,1,2,7,2,0,2,5,2,10,36 to 50,Female,665.396253621182
9/16/16,3,3,3,4,8,5,5,2,1,8,2,5,10,7,7,7,2,5,10,7,36 to 50,Female,713.1365101393575
9/16/16,5,4,1,8,3,10,6,1,2,6,2,6,3,8,0,1,2,9,4,4,36 to 50,Female,677.3423042694099
9/16/16,5,4,1,6,4,10,9,4,2,7,3,6,3,8,0,1,2,8,4,5,36 to 50,Female,698.9399575673101
9/16/16,1,1,3,6,2,10,4,1,2,10,4,4,3,5,10,3,2,10,2,5,36 to 50,Male,633.2632375027151
9/16/16,3,4,8,2,7,7,0,5,1,7,0,10,0,8,0,6,2,5,5,10,Less than 20,Female,679.5770316682999
9/16/16,2,4,0,0,0,6,3,0,1,0,2,2,0,7,0,0,1,3,0,0,Less than 20,Male,573.1770514315208
9/16/16,5,4,10,5,5,10,6,3,2,7,3,6,4,7,10,5,1,1,7,10,21 to 35,Female,666.3706559327445
9/16/16,2,4,10,10,3,6,2,1,1,7,4,8,10,7,5,0,2,5,0,10,21 to 35,Male,690.6837161154734
9/16/16,4,4,6,2,2,3,4,0,1,8,1,8,1,7,0,1,2,4,1,10,36 to 50,Male,658.6349497281326
9/16/16,5,1,10,10,7,8,5,2,1,8,2,1,1,8,0,0,2,6,2,10,21 to 35,Male,742.9838234370607
9/16/16,5,1,10,10,7,8,5,2,1,8,2,1,1,8,0,0,2,6,2,10,21 to 35,Male,721.7844393541014
9/16/16,1,4,0,1,0,10,0,0,2,0,0,6,0,6,0,0,1,2,0,0,21 to 35,Male,543.1412669517788
9/17/16,2,4,10,10,3,6,2,1,1,7,4,8,10,7,5,0,2,5,0,10,21 to 35,Male,705.3127471914347
9/17/16,3,3,3,10,10,10,4,2,1,5,1,9,3,7,4,2,2,6,3,7,51 or more,Female,685.783102471195
9/17/16,3,2,3,4,4,6,2,4,1,2,1,3,1,8,3,1,2,8,0,7,51 or more,Female,647.3450395654428
9/17/16,3,2,10,5,0,5,10,0,2,2,0,10,0,8,0,1,2,10,0,10,21 to 35,Male,657.4243199187337
9/17/16,3,3,6,4,6,2,4,2,2,7,0,6,1,6,0,1,2,10,0,7,51 or more,Female,683.8191823669222
9/17/16,3,3,6,4,6,2,4,2,2,7,0,6,1,6,0,1,2,10,0,7,51 or more,Female,653.7063683292863
9/17/16,1,5,10,5,6,10,3,1,1,3,5,5,0,6,10,3,2,6,1,2,21 to 35,Female,583.4540223118445
9/18/16,5,1,4,7,10,10,8,1,1,9,2,10,4,8,4,0,2,6,1,1,21 to 35,Male,685.8835238114083
9/18/16,3,2,10,5,4,6,4,0,2,8,3,7,3,8,0,1,2,8,1,8,21 to 35,Female,655.4417876371942
9/18/16,2,4,7,5,1,4,2,0,1,7,1,5,2,8,7,4,2,1,2,6,36 to 50,Female,625.0848368028686
9/18/16,3,2,10,5,10,10,10,5,2,10,10,2,10,6,10,1,2,10,10,5,51 or more,Female,690.1247071273632
9/18/16,3,1,6,10,8,7,5,2,2,3,2,5,5,6,0,1,2,10,2,7,51 or more,Male,696.7419415153981
9/18/16,4,1,5,4,5,0,0,5,1,7,4,1,0,5,0,0,2,1,4,10,51 or more,Female,665.9501455230875
9/18/16,3,2,10,8,8,10,5,5,1,10,3,10,5,7,0,2,2,10,3,5,21 to 35,Female,749.3780796165522
9/19/16,5,0,1,5,3,2,2,0,1,8,2,5,7,8,0,0,2,6,3,9,21 to 35,Male,692.2736600577255
9/19/16,5,0,1,5,3,2,2,0,1,8,2,5,7,8,0,0,2,6,3,9,21 to 35,Male,684.6217682055328
9/19/16,2,5,10,10,6,2,3,5,1,7,1,2,2,8,5,1,2,1,3,7,21 to 35,Female,682.0215126466771
9/19/16,2,4,5,10,8,2,5,5,1,7,3,2,2,8,5,1,2,3,3,7,21 to 35,Female,702.2081835973103
9/19/16,5,0,1,5,3,2,2,0,1,8,2,5,7,8,0,0,2,6,3,9,21 to 35,Male,708.4280368229635
9/19/16,5,3,4,5,10,8,5,5,2,6,4,3,1,7,3,4,1,10,2,8,36 to 50,Female,665.1032028252057
9/19/16,3,4,6,1,4,4,1,5,1,5,0,3,1,6,5,7,2,10,0,5,21 to 35,Female,637.6915932916096
9/19/16,5,4,3,10,5,8,3,5,2,6,3,8,7,8,5,6,1,4,6,5,21 to 35,Female,651.9199526817297
9/19/16,3,2,5,10,3,10,4,1,1,7,2,5,7,7,0,4,2,10,2,4,21 to 35,Female,692.9025725445341
9/19/16,1,4,2,4,3,10,2,1,2,0,0,8,2,7,0,10,2,2,0,7,36 to 50,Male,612.2782311806618
9/19/16,4,5,4,2,2,1,5,5,1,10,3,10,0,9,0,3,2,6,4,10,51 or more,Female,680.8920128531508
9/19/16,4,5,4,2,2,1,5,5,1,10,3,10,0,9,0,3,2,6,4,10,51 or more,Female,704.1935530107801
9/19/16,2,3,0,4,2,4,0,2,2,2,2,1,5,6,4,0,2,5,2,3,36 to 50,Female,603.5331079094154
9/20/16,3,3,8,5,10,10,5,3,1,8,6,10,3,6,0,2,2,8,6,2,36 to 50,Female,719.2650378059768
9/20/16,2,4,5,9,8,9,5,5,1,7,4,6,4,7,5,2,2,8,6,7,21 to 35,Female,696.1982296329255
9/20/16,5,4,10,7,3,10,8,2,1,7,5,3,1,6,0,10,2,6,0,3,36 to 50,Female,668.0735872069687
9/20/16,3,3,10,6,5,10,10,0,2,7,6,8,10,6,2,5,2,8,10,5,21 to 35,Female,716.6330965463585
9/20/16,2,4,6,3,3,4,3,2,2,3,2,9,2,6,3,10,2,10,0,2,21 to 35,Male,615.2308688656881
9/20/16,5,4,3,10,7,10,5,1,1,10,1,7,10,6,1,2,2,1,2,2,36 to 50,Female,702.6382324598553
9/20/16,5,4,10,7,7,10,5,5,1,5,2,9,4,7,0,4,2,10,9,10,51 or more,Female,739.426852464743
9/20/16,3,4,1,5,3,5,5,5,1,6,3,10,2,4,8,7,2,4,1,1,51 or more,Female,636.6444749408453
9/21/16,2,4,6,4,2,2,3,2,2,2,1,2,4,7,5,6,1,2,3,2,21 to 35,Female,583.8730415780778
9/21/16,5,2,5,2,5,10,1,4,1,9,3,7,0,8,0,0,2,5,2,8,36 to 50,Female,690.824912804751
9/21/16,2,2,10,8,6,7,3,3,1,6,2,5,5,6,0,5,1,10,3,10,36 to 50,Female,685.1543531204602
9/21/16,5,3,5,4,10,6,2,5,2,3,4,10,6,7,0,1,2,6,6,6,51 or more,Female,712.7337371557728
9/21/16,2,1,6,4,10,2,2,0,1,5,0,5,0,7,0,1,2,3,0,7,36 to 50,Female,656.1071656011825
9/21/16,3,4,10,6,6,3,3,5,1,6,3,6,0,8,3,0,2,10,2,10,21 to 35,Male,679.7892625646742
9/21/16,2,3,10,6,10,4,1,0,1,6,2,4,1,10,0,3,1,3,4,6,51 or more,Female,664.196010550435
